attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm,lip_gap_norm_rollmean5,lip_gap_norm_rollstd5,lip_gap_norm_delta,mouth_height_norm_rollmean5,mouth_height_norm_rollstd5,mouth_height_norm_delta,round_ratio_rollmean5,round_ratio_rollstd5,round_ratio_delta
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.61744,5,0.1826591776493246,0.6402673094708522,1.5618476614501033,0.19761215666728532,-0.014952979017960721,-0.0058269364205900676,0.14637574403617845,0.06820267444591054,-0.014952979017960721,0.5751409081207581,0.10045434603030765,-0.0058269364205900676,1.7903879859359004,0.37196876833464587,0.01408585060119294
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.659082,6,0.17786317979085775,0.6350246641253418,1.574741984828827,0.1826591776493246,-0.0047959978584668495,-0.005242645345510444,0.17298112433938967,0.03790904708709455,-0.0047959978584668495,0.6193025665733771,0.045558753336427185,-0.005242645345510444,1.622496945385389,0.1321659266942533,0.01289432337872376
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.701033,7,0.16846246425680864,0.623401454378788,1.6041027703351893,0.17786317979085775,-0.009400715534049114,-0.011623209746553731,0.18522279896935767,0.013223707941442892,-0.009400715534049114,0.6363526451087693,0.008368217705800152,-0.011623209746553731,1.5716746388631941,0.02081146039425166,0.02936078550636223
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.7424722,8,0.15503209125169357,0.6127740571981474,1.6319228731262017,0.16846246425680864,-0.01343037300511507,-0.010627397180640652,0.17632581392319396,0.01589684143551849,-0.01343037300511507,0.6315123462129144,0.013402682553748801,-0.010627397180640652,1.5840754201178462,0.033876016604450374,0.027820102791012324
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.7837958,9,0.14512936657051273,0.6026362885051544,1.6593756782893216,0.15503209125169357,-0.009902724681180836,-0.010137768692992988,0.16582925590383946,0.015652951472848304,-0.009902724681180836,0.6228207547356568,0.015508092218385509,-0.010137768692992988,1.6063981936059286,0.04015674783113262,0.027452805163119987
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.826555,10,0.13811296929381806,0.5954626406710521,1.6793664819560425,0.14512936657051273,-0.007016397276694675,-0.007173647834102237,0.15692001423273813,0.016341151282610364,-0.007016397276694675,0.6138598209756967,0.015847682486783306,-0.007173647834102237,1.6299019577071163,0.04191582082057256,0.019990803666720902
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.8624601,11,0.13314533191195654,0.5924308964345354,1.6879605807502,0.13811296929381806,-0.004967637381861512,-0.0030317442365167535,0.14797644465695792,0.014096232236308775,-0.004967637381861512,0.6053410674375355,0.01277691837875662,-0.0030317442365167535,1.6525456768913913,0.03461298581996788,0.008594098794157512
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.91039,12,0.1302456917542823,0.5897757694833999,1.6955596546055565,0.13314533191195654,-0.0028996401576742437,-0.002655126951135456,0.14033309015645265,0.009967613962078686,-0.0028996401576742437,0.5986159304584578,0.009259618783002152,-0.002655126951135456,1.6708370537454644,0.025606883335278986,0.0075990738553564086
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.951116,13,0.12507432544461783,0.5819677741448684,1.71830820266531,0.1302456917542823,-0.005171366309664471,-0.007807995338531493,0.1343415369950375,0.0076597818717478285,-0.005171366309664471,0.592454673847802,0.007580654667951803,-0.007807995338531493,1.6881141196532858,0.02161921246930516,0.02274854805975357
564ae6b6-7a0f-4bb5-9d87-758b30704ab9,A,AW,1761450399.993774,14,0.12501488878121403,0.57463992930055,1.7402201779072282,0.12507432544461783,-5.943666340380016e-05,-0.007327844844318476,0.13031864143717775,0.005576282137291555,-5.943666340380016e-05,0.5868554020068812,0.00846767266268233,-0.007327844844318476,1.7042830195768672,0.024756504509982222,0.021911975241918125
