attempt_id,phoneme,class_label,timestamp,frame_index,lip_gap_norm,mouth_height_norm,round_ratio,lip_gap_prev_norm,lip_gap_delta_norm,mouth_height_delta_norm
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.348785,28,0.11820936294781761,0.3981243380656865,2.5117781165014086,0.16650244397994476,-0.04829308103212715,-0.04561307427600425
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.390246,29,0.08252549695059111,0.3655662514375707,2.7354822718660454,0.11820936294781761,-0.035683865997226505,-0.03255808662811577
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.431476,30,0.06601623648871238,0.3596290307519262,2.7806431474932976,0.08252549695059111,-0.016509260461878728,-0.0059372206856445064
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.4732041,31,0.04964479173641868,0.3442553471151206,2.904820530400056,0.06601623648871238,-0.016371444752293705,-0.01537368363680558
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.515002,32,0.03344590282720547,0.3275255406021982,3.0531970061368967,0.04964479173641868,-0.016198888909213206,-0.01672980651292244
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.5560431,33,0.026981074367334767,0.3173907662026684,3.1506902735836197,0.03344590282720547,-0.006464828459870703,-0.010134774399529811
20c2f057-179a-4953-bf67-f28fa725d620,A,GOOD,1761437981.6010761,34,0.024322983891988472,0.3082484544880709,3.2441362979767985,0.026981074367334767,-0.0026580904753462954,-0.00914231171459745
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.684781,0,0.03349701725047445,0.32125177512256853,3.1128232664814566,0.03349701725047445,0.0,0.0
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.725706,1,0.036263661628569414,0.32427796823966687,3.08377410105432,0.03349701725047445,0.0027666443780949637,0.0030261931170983414
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.764394,2,0.043210405775534144,0.3384758487215463,2.9544205407183113,0.036263661628569414,0.00694674414696473,0.014197880481879421
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.8077621,3,0.04199322205586953,0.34223559075884846,2.921963778760334,0.043210405775534144,-0.0012171837196646162,0.0037597420373021717
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.852219,4,0.051724840143476225,0.35946218804679064,2.7819337700960958,0.04199322205586953,0.009731618087606697,0.01722659728794218
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.8895001,5,0.06922374899063698,0.3804696557160554,2.6283304988356293,0.051724840143476225,0.017498908847160752,0.021007467669264757
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.9328132,6,0.1018610304888664,0.44079100186638154,2.2686488511921423,0.06922374899063698,0.03263728149822942,0.06032134615032614
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437982.975995,7,0.17726001802894317,0.5040697576096725,1.9838524031714517,0.1018610304888664,0.07539898754007678,0.063278755743291
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.016247,8,0.22434134238272996,0.5370712048831642,1.861950502852862,0.17726001802894317,0.047081324353786785,0.033001447273491635
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.057133,9,0.24945860140967097,0.554705006919965,1.8027600031096958,0.22434134238272996,0.025117259026941008,0.017633802036800872
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.099975,10,0.27915067769785845,0.5737972535487044,1.742775856481368,0.24945860140967097,0.029692076288187486,0.019092246628739318
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.140863,11,0.30317669988861495,0.5806301039285858,1.7222668842588884,0.27915067769785845,0.024026022190756502,0.006832850379881461
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.185719,12,0.285370647275066,0.5657489283015233,1.7675685272655732,0.30317669988861495,-0.01780605261354895,-0.014881175627062482
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.22684,13,0.2841106819823488,0.5621307348438466,1.7789456046693273,0.285370647275066,-0.0012599652927172134,-0.003618193457676777
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.269784,14,0.2828158130169813,0.5559214836196565,1.798815173482606,0.2841106819823488,-0.0012948689653675127,-0.006209251224190027
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.309942,15,0.28248849964749395,0.5570295281866594,1.7952369657231206,0.2828158130169813,-0.00032731336948732537,0.0011080445670028638
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.353364,16,0.27942266989799186,0.5527473965819464,1.8091446584529451,0.28248849964749395,-0.0030658297495020914,-0.004282131604713024
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.393698,17,0.2671199132878727,0.5410061570333591,1.848407799060111,0.27942266989799186,-0.012302756610119148,-0.011741239548587301
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.440799,18,0.24932723858709627,0.5295953647660959,1.8882340491058975,0.2671199132878727,-0.017792674700776445,-0.011410792267263159
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.477422,19,0.23471914545179967,0.5183880698256964,1.92905673993663,0.24932723858709627,-0.014608093135296596,-0.011207294940399515
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.519237,20,0.2252344265639141,0.5201407273298265,1.9225566225770472,0.23471914545179967,-0.009484718887885574,0.0017526575041301173
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.559788,21,0.20884106537356906,0.5134857063493744,1.947473878308119,0.2252344265639141,-0.01639336119034504,-0.00665502098045212
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.602695,22,0.1820312417932205,0.49444330262248115,2.022476580623285,0.20884106537356906,-0.026809823580348557,-0.019042403726893253
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.642107,23,0.14471652569765203,0.46254564792931196,2.161948781653706,0.1820312417932205,-0.03731471609556847,-0.031897654693169186
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.685152,24,0.09806726199821163,0.4094854158845805,2.4420894156627666,0.14471652569765203,-0.046649263699440405,-0.05306023204473148
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.726431,25,0.06340063160701345,0.3752753904573869,2.6647097716191745,0.09806726199821163,-0.034666630391198175,-0.03421002542719359
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.774554,26,0.048639172491143225,0.3501556556949109,2.855872763258451,0.06340063160701345,-0.014761459115870228,-0.025119734762475976
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.8177829,27,0.04721471036393845,0.35105862477094046,2.8485270819153987,0.048639172491143225,-0.0014244621272047758,0.0009029690760295472
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.860275,28,0.034488195617904685,0.33107878392915513,3.020429120018702,0.04721471036393845,-0.012726514746033764,-0.019979840841785335
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.899765,29,0.024028806810475388,0.31812659053738696,3.1434027514354472,0.034488195617904685,-0.010459388807429297,-0.012952193391768174
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.938,30,0.029724827283552434,0.31764377556863777,3.1481806882877703,0.024028806810475388,0.005696020473077046,-0.00048281496874919005
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437983.977192,31,0.021297240722995714,0.31144587570525417,3.210830767097327,0.029724827283552434,-0.00842758656055672,-0.0061978998633835936
b8955df7-f994-43b1-8d25-11ccc34e45fe,A,GOOD,1761437984.0190802,32,0.02450693004722075,0.312091685941163,3.2041866062030397,0.021297240722995714,0.0032096893242250374,0.0006458102359088169
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437984.892661,0,0.028643875552061316,0.3160324984158298,3.1642315426821015,0.028643875552061316,0.0,0.0
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437984.931799,1,0.028428448922582363,0.31784485929947437,3.1461889998912866,0.028643875552061316,-0.0002154266294789528,0.0018123608836445593
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437984.973198,2,0.03279600853960441,0.3341692100898809,2.992495926632594,0.028428448922582363,0.004367559617022048,0.016324350790406505
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.015352,3,0.08689816506533371,0.3990880950769037,2.5057124287490997,0.03279600853960441,0.0541021565257293,0.0649188849870228
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.056082,4,0.17674340217607082,0.4890083317019858,2.044954932607213,0.08689816506533371,0.08984523711073711,0.08992023662508214
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.099128,5,0.28568599750876633,0.5876441941779541,1.7017099971503737,0.17674340217607082,0.10894259533269551,0.09863586247596828
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.139817,6,0.3082273096400891,0.5936865206588449,1.6843906088523755,0.28568599750876633,0.022541312131322766,0.006042326480890758
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.186228,7,0.3058672600385298,0.5856456171417362,1.707517260831789,0.3082273096400891,-0.0023600496015592776,-0.008040903517108622
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.228006,8,0.3180838398825125,0.5916878541097255,1.6900803236947215,0.3058672600385298,0.012216579843982667,0.006042236967989223
33b36495-debe-42c0-9bcf-803b4c79883a,A,GOOD,1761437985.271817,9,0.3078681876237552,0.5846490051356913,1.7104279511566258,0.3180838398825125,-0.010215652258757313,-0.007038848974034173
